icao,iata,name,lat,lon,tz,country
0II7,,Frost Field,39.795598,-85.786089,America/Indiana/Indianapolis,US
0II8,,Sutton's Field,41.324757,-87.475869,America/Chicago,US
0II9,,Winters Airport,39.534214,-86.577222,America/Indiana/Indianapolis,US
0IL2,,Griffin Airport,38.803056,-88.997778,America/Chicago,US
0IL7,,Davis Rla Airport,39.782917,-88.546708,America/Chicago,US
0IL9,,Jack W Watson Airport,41.854751,-88.787308,America/Chicago,US
0IN1,,Snider Field,38.500047,-87.595857,America/Indiana/Vincennes,US
0IN4,,Air Park Field,41.142047,-84.909006,America/Indiana/Indianapolis,US
0IN5,,Byrne Field,38.328954,-86.033582,America/Kentucky/Louisville,US
0IN9,,Parrish Airport,37.993101,-87.951418,America/Chicago,US
0IS3,,Cady Aerial Airport,41.660492,-89.694197,America/Chicago,US
0KS0,,J V Ranch Airport,38.633342,-95.925267,America/Chicago,US
0KS2,,Leverton Airport,37.393907,-97.151485,America/Chicago,US
0KS4,,Norris Airport,38.807239,-95.370056,America/Chicago,US
0KS5,,Oasis Aerodrome,38.450666,-98.799669,America/Chicago,US
0KS6,,Moore Homestead Airport,38.787258,-99.440058,America/Chicago,US
0KS7,,Mono Aircraft Airport,37.700186,-97.887219,America/Chicago,US
0KS8,,Pearce Field,37.381572,-95.375894,America/Chicago,US
0KS9,,Lmn 120 Airport,37.515561,-96.921604,America/Chicago,US
0KY0,,Owen Air Park,38.622778,-84.778889,America/New_York,US
0KY1,,Arnemann Farms Airport,36.76547,-86.616791,America/Chicago,US
0KY5,,Boyce Wafer Farm Airport,36.8125,-86.375,America/Chicago,US
0KY7,,Clinton-Hickman County Airport,36.636111,-88.998611,America/Chicago,US
0LA1,,Double H Ranch Airport,30.229363,-90.973433,America/Chicago,US
0LA3,,Belcher Airpatch Airport,32.749319,-93.873486,America/Chicago,US
0LA9,,Rebel Field,30.586297,-90.861486,America/Chicago,US
0LL0,,Kaufield Airport,42.264722,-88.73,America/Chicago,US
0LL1,,Jerseyville Aviation Inc Airport,39.094214,-90.313447,America/Chicago,US
0LL3,,Koenig Airport,39.055047,-90.342058,America/Chicago,US
0LL4,,Flaherty Field,41.4192,-89.123139,America/Chicago,US
0LL5,,Busboom Airport,40.110033,-88.078373,America/Chicago,US
0LL6,,Gord Airport,41.698363,-88.607577,America/Chicago,US
0LS0,,Theriot Field,29.749722,-90.735833,America/Chicago,US
0LS5,,Stafford Airport,30.304167,-92.1325,America/Chicago,US
0LS7,,Morgan Field,30.612767,-91.484172,America/Chicago,US
0MD1,,Taylor Field,39.187333,-75.792712,America/New_York,US
0MD2,,Squier Landing Airport,38.287906,-76.86747,America/New_York,US
0MD6,,Walters Airport,39.381214,-77.105814,America/New_York,US
0ME4,,Peasley Field,44.742469,-68.474403,America/New_York,US
0MI4,,Lesterson-Dempsey Airstrip,46.270223,-87.386528,America/Detroit,US
0MO0,,Ferros Ranch-Aero Airport,38.410297,-93.850215,America/Chicago,US
0MO1,,Flying G Airport,38.544459,-94.094665,America/Chicago,US
0MO3,,Veach Field,38.624925,-94.521658,America/Chicago,US
0MO6,,Harrison Airport,40.076611,-92.319281,America/Chicago,US
0MO8,,Sloan's Airport,39.140604,-90.736791,America/Chicago,US
0MS0,,Topton Air Estates Airport,32.475192,-88.616943,America/Chicago,US
0MS2,,Morgan Field,31.541834,-89.39173,America/Chicago,US
0MS7,,Addison-Henley Field,30.402128,-89.325358,America/Chicago,US
0MS8,,Catfish Point Airport,33.699276,-91.165112,America/Chicago,US
0MS9,,Shenandoah Valley Farms Airport,33.800671,-89.027283,America/Chicago,US
0MT4,,Kimp Airport,46.278611,-114.141111,America/Denver,US
0MT5,,Cottonwood Airport,45.634167,-108.848889,America/Denver,US
0MT6,,Hanson Airport,48.037687,-114.674619,America/Denver,US
0MT7,,Pinehurst Ranch Airport,47.660778,-115.404056,America/Denver,US
0MT9,,Lone Hawk Airport,48.483333,-114.4925,America/Denver,US
0MU7,,Lambs Field,38.875009,-94.139667,America/Chicago,US
0MU9,,Rpm Airport,37.337789,-93.164078,America/Chicago,US
0NA1,,Goerger Airport,46.245515,-97.037586,America/Chicago,US
0NA9,,Boyd's Turf Airport,46.750013,-103.801033,America/Denver,US
0NC1,,H & J Strip,36.258117,-79.485744,America/New_York,US
0NC7,,Lindsay Airport,36.357222,-79.9975,America/New_York,US
0NC8,,Flying S Ranch Airport,35.755695,-80.735347,America/New_York,US
0ND0,,Gilbertson Field,47.929171,-99.40041,America/Chicago,US
0ND6,,Schumacher Strip,46.054986,-99.917058,America/Chicago,US
0NE0,,Merrihew Airport,41.849983,-101.95046,America/Denver,US
0NE1,,Runner Landing Area Airport,42.40721,-101.931564,America/Denver,US
0NE9,,Flying V Airport,40.867764,-97.353849,America/Chicago,US
0NJ6,,Dix Field,39.316782,-74.632936,America/New_York,US
0NK0,,Berdick Field,42.333951,-78.790866,America/New_York,US
0NK2,,Westwind Farm Airport,42.983408,-74.016238,America/New_York,US
0NK3,,Seven Gullies Airport,42.695897,-77.792222,America/New_York,US
0NM0,CUS,Columbus Municipal Airport,31.823711,-107.626967,America/Denver,US
0NM7,,Negrito Airstrip,33.520894,-108.542837,America/Denver,US
0NY0,,Bennetts Airport,43.700065,-73.98291,America/New_York,US
0NY1,,Russell Field,43.139241,-73.653173,America/New_York,US
0NY3,,Kermizian Airport,43.313958,-74.932101,America/New_York,US
0NY7,,Murphys Lndg Strip,43.037574,-74.184298,America/New_York,US
0NY8,,Wenskoski Field,42.997296,-74.24541,America/New_York,US
0OH5,,Freeman Swank Farms Airport,40.596831,-82.431731,America/New_York,US
0OH8,,Fry Airport,40.188383,-84.256056,America/New_York,US
0OI6,,Victor's Landing Airport,41.83811,-80.643689,America/New_York,US
0OI9,,Hidden Quarry Airport,38.894517,-83.113513,America/New_York,US
0OK1,,Mckey Airport,34.657025,-97.401692,America/Chicago,US
0OK2,,Viskup Family Field,36.610556,-96.098056,America/Chicago,US
0OK3,,Mckinley Ranch Airport,35.619494,-98.522571,America/Chicago,US
0OK4,,Rock Creek Farm Airport,34.660648,-96.253613,America/Chicago,US
0OK5,,Chappell Airport,35.888937,-97.400318,America/Chicago,US
0OK6,,Ellis/Harvey Airport,35.801718,-97.38615,America/Chicago,US
0OK8,,Ramey 1 Airport,34.614167,-98.023333,America/Chicago,US
0OR3,,Long Ranch Airport,42.019039,-121.703886,America/Los_Angeles,US
0OR6,,Rome Service Airport,42.834045,-117.629044,America/Boise,US
0OR7,,Marr Field,44.854008,-123.263712,America/Los_Angeles,US
0OR8,,Sutton On Rogue Airport,42.484847,-122.866153,America/Los_Angeles,US
0PA2,,Haunstein Airport,40.316753,-77.124702,America/New_York,US
0PA3,,Robbins Farm Airport,41.747285,-76.760401,America/New_York,US
0PA5,,Fisher Airport,41.494501,-79.830889,America/New_York,US
0PN0,,Lakeview Airport,41.441947,-80.155094,America/New_York,US
0PN5,,Nichols Airport,41.779225,-79.598384,America/New_York,US
0PN6,,Memmi Airport,40.168971,-77.992501,America/New_York,US
0PN7,,Drillmore Acres Airport,40.128333,-77.631389,America/New_York,US
0PN8,,Shriver Airport,41.616726,-79.683108,America/New_York,US
0PS0,,Frederick Airpark,41.370896,-79.341711,America/New_York,US
0PS3,,Carsonville Airport,40.490364,-76.766636,America/New_York,US
0PS4,,Old Orchard Airport,41.008392,-78.560859,America/New_York,US
0PS7,,Harman Airport,40.522307,-76.845528,America/New_York,US
0SD0,,Lenling Airport,45.424989,-100.892088,America/Denver,US
0SD1,,Lodi Airport,42.972222,-96.980167,America/Chicago,US
0SD3,,Bledsoe Ranch Airport,45.269434,-103.217123,America/Denver,US
0TA2,,Smith Farms Airport,34.216739,-101.925458,America/Chicago,US
0TA4,,Erco Field,32.497916,-96.270534,America/Chicago,US
0TA8,,B Flying Ranch Airport,30.670833,-99.331944,America/Chicago,US
0TE0,,Robertson Ranch Airport,29.692991,-101.161771,America/Chicago,US
0TE4,,Hilltop Lakes Airport,31.080808,-96.214981,America/Chicago,US
0TE5,,Santa Maria Ranch Airport,27.433794,-99.185939,America/Chicago,US
0TE7,JCY,Lbj Ranch Airport,30.251813,-98.622531,America/Chicago,US
0TN0,,R & S Buzzard Airport,35.676667,-86.896667,America/Chicago,US
0TN2,,Village Airport,35.655912,-84.18547,America/New_York,US
0TN5,,Mc Donald Airport,35.867361,-86.497778,America/Chicago,US
0TN6,,Riner Farm Airport,36.183412,-84.099086,America/New_York,US
0TS0,,Hye Airport,30.251711,-98.562439,America/Chicago,US
0TS1,,Dooley Airport,33.098732,-97.272517,America/Chicago,US
0TS5,,Bass Breeze Ranch Airport,30.441872,-95.186326,America/Chicago,US
0TS7,,Flying U Airport,32.833459,-98.125322,America/Chicago,US
0TS9,,Mcclellan Creek Airport,35.340106,-100.629575,America/Chicago,US
0TX0,,Nassau Bay Airport,32.419584,-97.712805,America/Chicago,US
0TX1,,Pecan Plantation Airport,32.353689,-97.67615,America/Chicago,US
0TX4,,Mill Iron Ranch North Airport,34.968056,-100.027222,America/Chicago,US
0TX5,,Shiloh Airport,33.024012,-97.119734,America/Chicago,US
0TX6,,Elm Creek Airpark,29.50492,-97.997077,America/Chicago,US
0TX7,,Twisted Js Airport,33.092944,-96.390028,America/Chicago,US
0VA0,,Rambo Airfield,38.524856,-77.687356,America/New_York,US
0VA1,,Johnson Fox Field,37.233476,-79.585309,America/New_York,US
0VA2,,Riverwood Airport,37.796518,-79.766714,America/New_York,US
0VA3,,Hunt Airport,37.698754,-77.09525,America/New_York,US
0VA4,,Worley Field,36.95014,-79.879478,America/New_York,US
0VI1,,Brooklyn Airport,37.688889,-77.101389,America/New_York,US
0WA1,,Dwight Field,46.617049,-122.826232,America/Los_Angeles,US
0WA2,,Curtis Airport,46.590381,-123.104577,America/Los_Angeles,US
0WI1,,Mort's Landing Airport,45.507177,-92.141851,America/Chicago,US
0WI2,,Doering Farms Airfield,43.201394,-88.333429,America/Chicago,US
0WI4,,Snow Crest Ranch Airport,43.829422,-89.35262,America/Chicago,US
0WI5,,Dog Run Airport,44.649797,-91.66945,America/Chicago,US
0WI6,,Pickel Point Airport,42.80034,-90.573236,America/Chicago,US
0WI7,,With Wings And A Halo Airport,44.133596,-88.499278,America/Chicago,US
0WN0,,Rucilla's Roost Airport,48.137294,-123.112719,America/Los_Angeles,US
0WN1,,Shangri-La Airport,46.75195,-120.601667,America/Los_Angeles,US
0WN2,,Coopers Landing Airport,46.127778,-119.015,America/Los_Angeles,US
0WS7,,Rockdale Airport,42.969917,-89.028861,America/Chicago,US
0WY0,,Freedom Air Ranch Airport,43.039722,-111.038056,America/Denver,US
0WY1,,Dorsey Creek Ranch Airport,44.411111,-108.163333,America/Denver,US
0XA0,,Rnw Airport,33.014006,-97.708481,America/Chicago,US
0XA4,,Seven C's Ranch Airport,27.997111,-98.882861,America/Chicago,US
0XA5,,74 Ranch Airport,28.685383,-98.383117,America/Chicago,US
0XA7,,Bar 3 Ranch Airport,30.662403,-97.622478,America/Chicago,US
0XS2,,John Fields Ranch Airport,30.555451,-100.53125,America/Chicago,US
0XS6,,Lakeside Beach Airport,30.501027,-98.146963,America/Chicago,US
0XS7,,Anacacho Ranch Airport,29.194019,-100.280181,America/Chicago,US
0XS8,,Dunbar Ranch Airport,29.076076,-100.375353,America/Chicago,US
0XS9,,French Field,32.134042,-95.339583,America/Chicago,US
10AK,,Hunt Strip,61.591881,-149.677911,America/Anchorage,US
10AR,,Hickory Ridge Airport,34.262861,-92.121611,America/Chicago,US
10AZ,,Farm Ag Airport,33.366708,-112.618778,America/Phoenix,US
10CO,,Mack Mesa Airport,39.268111,-108.864028,America/Denver,US
10FA,,Flying Baron Estates Airport,28.797489,-81.935915,America/New_York,US
10FD,,Seven Feathers Airport,29.006639,-82.404569,America/New_York,US
10GA,,Beaverbrook Aerodrome,33.325114,-84.298257,America/New_York,US
10IA,,Flyers Airport,42.416656,-92.250183,America/Chicago,US
10ID,,Flat Top Airstrip,43.494349,-113.921696,America/Boise,US
10IN,,Fence Field,39.159238,-87.099835,America/Indiana/Indianapolis,US
10KY,,Gills' Landing Field,36.759306,-87.09375,America/Chicago,US
10LA,,Industrial Helicopters Inc Airport,30.247423,-92.095956,America/Chicago,US
10LS,,Lejeune Aerial Applications Airport,30.491835,-92.572846,America/Chicago,US
10MO,,Flying V Ranch Airport,38.918175,-91.6831,America/Chicago,US
10NC,,Johnston Farm Airport,36.343056,-77.509444,America/New_York,US
10ND,,Smith Strip,47.18751,-102.361568,America/Denver,US
10OH,,Zoellner Airport,41.402828,-82.629066,America/New_York,US
10OK,,Hickory Hills Airport,35.163228,-97.222756,America/Chicago,US
10TE,,Gottwald Field,29.666897,-97.500272,America/Chicago,US
10TN,,Flatwood Field,36.071944,-86.354444,America/Chicago,US
10TS,,2C Ranch Airport,31.997881,-94.799815,America/Chicago,US
10TT,,Rosser Ranch Airport,33.015111,-98.626083,America/Chicago,US
10VA,,Nashs Airport,37.386256,-78.813069,America/New_York,US
10WI,,Buds Landing Airport,45.115815,-88.189547,America/Chicago,US
10WY,,Willow Creek Ranch Airport,43.423333,-106.823611,America/Denver,US
10XA,,Sterling Airport,28.679947,-96.660897,America/Chicago,US
10XS,,Flying S Air Ranch Airport,31.779525,-98.909286,America/Chicago,US
11AK,,Rocking T Ranch Airport,63.999606,-145.502318,America/Anchorage,US
11AZ,,Whetstone Airport,31.683702,-110.290077,America/Phoenix,US
11CL,,Hansen Airport,34.62999,-117.653391,America/Los_Angeles,US
11FA,,B & L Farms Airport,25.583718,-80.499779,America/New_York,US
11FL,,Williams Field,30.043018,-81.880934,America/New_York,US
11IA,,Koch Field,42.349872,-92.513392,America/Chicago,US
11IN,,Jr's Airport,39.818934,-86.538056,America/Indiana/Indianapolis,US
11KS,,Davis Field,37.255011,-96.960372,America/Chicago,US
11LL,,Thacker Airport,40.72309,-88.763121,America/Chicago,US
11LS,,Jasmine Hill Airport,30.976022,-92.569028,America/Chicago,US
11MA,,Bulljump Airport,41.807325,-70.75837,America/New_York,US
11MD,,Tim's Airport,38.433333,-75.627778,America/New_York,US
11MO,,Redgate Ranch Airport,38.901708,-91.635168,America/Chicago,US
11MT,,Lammers Airport,46.462778,-109.490556,America/Denver,US
11NK,,Hop House Airpark,42.913889,-74.611667,America/New_York,US
11NY,,Johnson Landing Strip,41.819189,-73.643225,America/New_York,US
11OA,,Hide-A-Way Hills Resort Airport,39.643121,-82.466823,America/New_York,US
11OR,,Nail Spring Ranch Airport,42.133346,-121.218337,America/Los_Angeles,US
11PN,,Eakin Airport,41.3525,-79.732778,America/New_York,US
11TE,,Flying M Ranch Airport,32.300146,-97.204455,America/Chicago,US
11TN,,Denney Airport,35.595861,-85.718853,America/Chicago,US
11TS,,Pt Enterprise D&W Ranch Airport,31.657946,-96.411367,America/Chicago,US
11TT,,Rocking L Airport,30.373307,-100.190224,America/Chicago,US
11UT,,Flying R Airport,41.253853,-111.711061,America/Denver,US
11VG,,Devil's Reach Landing Airport,38.209444,-77.000556,America/New_York,US
11WA,,Homeport Airport,47.523889,-117.469444,America/Los_Angeles,US
11WY,,Thompson Creek Oilfield Airport,44.958606,-104.868656,America/Denver,US
11XA,,Briar Lakes Ranch Airport,31.949722,-95.713056,America/Chicago,US
12AR,,Gibbons Airport,34.515444,-90.973722,America/Chicago,US
12AZ,,Ranta Strip,33.853921,-112.65323,America/Phoenix,US
12CL,,Newton Field,36.156896,-119.849577,America/Los_Angeles,US
12CN,,Richter Aviation Airport,39.268406,-122.116782,America/Los_Angeles,US
12IA,,Plueger Airfield,42.800544,-96.137797,America/Chicago,US
12ID,,Flying B Ranch Landing Strip,44.96797,-114.732869,America/Boise,US
12IN,,J & S Field,38.114356,-87.646675,America/Chicago,US
12KS,,Sooter Airport,37.937669,-97.493939,America/Chicago,US
12KY,,John M Foree Airport,38.460344,-85.168566,America/New_York,US
12LA,,Kml Airport,30.275917,-93.357417,America/Chicago,US
12LS,,Hains Airstrip,30.178611,-92.285,America/Chicago,US
12ME,,Ridgeview Airport,44.322328,-69.20725,America/New_York,US
12MI,,John's Airport,43.051693,-83.491894,America/Detroit,US
12MT,,Lincolns Field,48.774166,-110.441612,America/Denver,US
12NC,,Atlantic Field Mcolf Airport,34.883333,-76.35,America/New_York,US
12ND,,Pietschtree Airstrip,48.295503,-101.42749,America/Chicago,US
12NE,,Reisig Brothers Airport,41.906633,-103.699667,America/Denver,US
12NH,,Gile Pond Airport,43.495278,-71.654444,America/New_York,US
12NK,,Westport Airport,44.158386,-73.432904,America/New_York,US
12NY,,T & C Acres Airport,42.883903,-74.931344,America/New_York,US
12OH,,Mcgregor Airfield,39.834778,-84.334668,America/New_York,US
12OK,,Flying M Airport,34.002175,-96.770147,America/Chicago,US
12OR,,Skinner Ranch Airport,42.951266,-117.282091,America/Boise,US
12SC,,Over The Hill Airport,34.141389,-80.746667,America/New_York,US
12TA,,Balentine Woodbine Airport,32.377809,-97.21897,America/Chicago,US
12TN,,Meadowlake Airport,35.823685,-84.538823,America/New_York,US
12TS,,Blo Airport,32.908457,-97.977262,America/Chicago,US
12TT,,D An P Farm Airport,33.593747,-97.100764,America/Chicago,US
12TX,,Griffin Airport,30.821389,-98.080556,America/Chicago,US
12UT,,Red Annie Ranch Airport,38.48821,-109.439386,America/Denver,US
12VA,,Hop-Along Airport,37.788056,-79.767778,America/New_York,US
12WA,,Fowlers Nw 40 Airport,47.520725,-117.462705,America/Los_Angeles,US
12WV,,Crazy Horse Airport,38.343703,-82.111351,America/New_York,US
12WY,,Black Diamond Airport,44.45,-108.384667,America/Denver,US
13AK,,Satterbergs Airport,61.6547,-149.9,America/Anchorage,US
13FA,,Earle Airpark,29.694414,-81.513689,America/New_York,US
13GA,,Oak Ridge Plantation Airport,31.366572,-83.754897,America/New_York,US
13GE,,Holt Airpark,32.360833,-82.318056,America/New_York,US
13IN,,Gage Airport,40.815325,-84.927744,America/Indiana/Indianapolis,US
13KS,,Daniel's Landing Airport,37.697699,-97.109465,America/Chicago,US
13KY,,Miles Airport,37.705603,-87.156109,America/Chicago,US
13ME,,Socatean Bay Airport,45.776373,-69.80934,America/New_York,US
13MO,,Domeyer Airport,37.676431,-91.706541,America/Chicago,US
13MS,,Greener Pastures Airpark,30.633333,-89.663889,America/Chicago,US
13MT,,Sorenson Airport,48.520826,-110.113267,America/Denver,US
13NC,,Oak Grove Mcolf Airport,35.033492,-77.249678,America/New_York,US
13NE,,Hock Airport,40.316669,-100.808767,America/Chicago,US
13NM,,Beaverhead Airstrip,33.41951,-108.139494,America/Denver,US
13NR,,Dusenbury Field,36.2975,-80.161667,America/New_York,US
13OR,,Aubrey Mountain Airstrip,43.740679,-122.426436,America/Los_Angeles,US
13PA,,Rigrtona Airport,41.682392,-79.452953,America/New_York,US
13TE,,Varisco Airport,30.656032,-96.538301,America/Chicago,US
13TS,,Van Es Ranch Airport,27.455307,-98.926412,America/Chicago,US
13TT,,Sunset Ranch Airport,29.539095,-98.95149,America/Chicago,US
13TX,,Goatneck Airport,32.153389,-97.559222,America/Chicago,US
13WA,,Rocky Pond Airstrip,47.770539,-120.133558,America/Los_Angeles,US
13WI,,Nowatzski Field,43.698431,-89.004578,America/Chicago,US
13XA,,Flying 5B Ranch Airport,31.952119,-97.835778,America/Chicago,US
14AK,,Four Corners Airport,61.602467,-149.248,America/Anchorage,US
14AZ,,Ruby Star Airpark,31.909222,-111.120972,America/Phoenix,US
14IA,,East River Airport,43.360281,-94.442364,America/Chicago,US
14ID,,Peaceful Cove Airport,43.670653,-116.211231,America/Boise,US
14KS,,G & S Space Port Airport,38.269189,-94.904825,America/Chicago,US
14KY,,Blue Haven Farm Airport,38.173687,-84.368268,America/New_York,US
14LA,,Serenity Field,30.61551,-90.536051,America/Chicago,US
14MO,,Arrow Airpark,37.834469,-93.375339,America/Chicago,US
14MS,,Rose Field,32.345278,-89.034167,America/Chicago,US
14MT,,Sandy Rock Airport,48.617899,-110.327061,America/Denver,US
14NC,,Camp Davis Mcolf Airport,34.50945,-77.551307,America/New_York,US
14ND,,Hagen Airport,46.207785,-102.908496,America/Denver,US
14OH,,Heilman Airport,40.668944,-83.443535,America/New_York,US
14TA,,Windy Hill Airport,33.983632,-98.716006,America/Chicago,US
14TS,,O S Wyatt Airport,27.421667,-98.604361,America/Chicago,US
14TT,,Mathers Field,36.047147,-100.520803,America/Chicago,US
14TX,,Keyes Ranch Airport,30.289368,-98.173904,America/Chicago,US
14VA,,Krens Farm Airport,39.228991,-77.74666,America/New_York,US
